Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Allingham Arms Hotel,https://www.allinghamarmshotel.ie/,+353(0)719841075,-8.283657303,54.47678236,Donegal,Bundoran,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Ash Lodge,,+353(0)862314240,-8.26447244,54.08614654,Sligo,Geevagh,Ireland,"Self Catering Accommodation,Stay and Spend"
Great National Hotel Ballina,http://www.hotelballina.ie,+353(0)9623600,-9.163882,54.086734,Mayo,Ballina,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Killashee Hotel,http://www.killasheehotel.com/,35345879277,-6.675461,53.191356,Kildare,Killashee,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Knock House Hotel,http://www.knockhousehotel.ie,+353(0)949388088,-8.914327,53.791039,Mayo,Knock,Republic of Ireland,Hotel
The Arches,http://www.thearcheshotel.ie,+353(0)91739000,-8.943129,53.344755,Galway,Claregalway,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Strand Hotel,http://www.ballyliffinstrandhotel.com/,+353(0)749376107,-7.393043843,55.28082672,Donegal,Ballyliffin,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Strand Hotel,http://www.ballyliffinstrandhotel.com/,+353(0)749376107,-7.393043843,55.28082672,Donegal,Ballyliffin,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
The Hotel Rosslare,http://www.hotelrosslare.ie,+353(0)539133110,-6.336553921,52.24991367,Wexford,Rosslare Harbour,Republic of Ireland,Hotel
Berehaven Lodge,https://www.facebook.com/pages/Berehaven-Holiday-Resort/224749127702697?ref=hl,+353(0)2771464,-9.83455,51.659148,Cork,Castletownbere,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Stay and Spend"
Westport Woods Hotel & Spa,https://www.facebook.com/westportwoodshotel,+353(0)9825811,-9.541188013,53.79924001,Mayo,Westport,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Harristown House In-Family Accommodation,http://harristownhouse.ie,+353(0)877414971,-6.691352375,53.13172416,Kildare,,Republic of Ireland,"Welcome Standard,Activity Holiday Accommodation"
12 Monterey Court,http://www.12montereycourt.com,+353(0)868424004,-9.073866,53.261041,Galway,Salthill,Republic of Ireland,Self Catering Accommodation
Fitzgeralds Hotel,http://www.fitzgeraldshotel.com,+353(0)719841336,-8.284494546,54.47662929,Donegal,Bundoran,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Tirconaill B&B,http://www.tirconaillhouse.com,+353(0)18407962,-6.218899,53.455747,Dublin,Swords,Republic of Ireland,"B&B,Covid Safety Charter"
Tralia House,http://www.selfcateringinkerry.com,+353(0)669764706,-9.596613973,52.16942164,Kerry,Firies,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Queens Hotel,http://www.queenshotelennis.com,+353(0)656828963,-8.981618685,52.84541384,Clare,Ennis,Republic of Ireland,"Hotel,Stay and Spend"
Mount Edward Lodge,http://www.mountedwardlodge.com,+353(0)719163263,-8.548085,54.380375,Sligo,Grange,Republic of Ireland,"B&B,Covid Safety Charter"
The Devlin,https://thedevlin.ie/,+353(0)14066550,-6.250824005,53.32361082,Dublin,,Ireland,"B&B,Covid Safety Charter,Welcome Standard,Stay and Spend"
The Lodge At Castle Leslie Estate,http://www.castleleslie.com,+353(0)4788100,-6.895825,54.316282,Monaghan,Glaslough,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Coachmans Hotel,http://www.thecoachmans.com,+353(0)646641311,-9.583693,51.879458,Kerry,Kenmare,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Birchgrove House,http://birchgrove-bnb.com,+353(0)91790238,-8.905555971,53.27603598,Galway,Oranmore,Republic of Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Leixlip Manor and Gardens,http://www.leixlipmanorhotel.ie,+353(0)16514900,-6.488585316,53.36552326,Kildare,Leixlip,Republic of Ireland,Hotel
The Metropole Hotel,https://twitter.com/@MetropoleCork,+353(0)214643700,-8.467587974,51.90130927,Cork,Cork City,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Upton Court Holiday Cottages,http://www.uptoncourt.ie/cottages,+353(0)539130128,-6.280268,52.517509,Wexford,Kilmuckridge,Republic of Ireland,Self Catering Accommodation
Castle Quay,https://www.facebook.com/CastleQuayHolidayHomes,+353(0)879312322,-8.603733,51.700628,Cork,Ballinadee,Republic of Ireland,Self Catering Accommodation
Breaffy Woods Hotel,http://www.breaffyhouseresort.com,+353(0)949022033,-9.236819,53.844787,Mayo,,Republic of Ireland,"Hotel,Stay and Spend"
Carrig Country House,http://www.carrighouse.com,+353(0)669769100,-9.850168,52.073957,Kerry,Caragh Lake,Republic of Ireland,"Guesthouse,Covid Safety Charter,Stay and Spend"
Alder Cottage,http://www.barncottageholidayhomes.com,+353(0)749137314,-7.734226783,54.95475454,Donegal,Churchill,Republic of Ireland,Self Catering Accommodation
The House Hotel,https://www.thehousehotel.ie/,35391538900,-9.053488865,53.27050368,Galway,Galway City,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Isaacs Hostel,http://www.facebook.com/isaacshosteldublin,+353(0)18556215,-6.253322,53.34998,Dublin,Dublin,Republic of Ireland,Hostel
Cavangarden House,http://www.cavangardenhouse.com,+353(0)719851365,-8.15527,54.531037,Donegal,Ballyshannon,Republic of Ireland,B&B
Doogarry House,http://www.doogarryhouse.com,+353(0)949021793,-9.26301,53.8526,Mayo,Castlebar,Republic of Ireland,B&B
The Railway Hostel,http://www.therailway.ie/,+353(0)719144530,-8.480979037,54.27266293,Sligo,,Ireland,"Hostel,Welcome Standard"
Ashmore House,https://www.facebook.com/ashmorehousebedandbreakfast/,+353(0)6261286,-7.88685,52.51559,Tipperary,Cashel,Republic of Ireland,B&B
Shandon Hotel & Spa,http://www.shandonhotelspa.com/,+353(0)749136137,-7.906772,55.17987,Donegal,Dunfanaghy,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Hilton Garden Inn Dublin Custom House,https://www.facebook.com/Hilton-Garden-Inn-Dublin-Custom-House-142299279149520/,+353(0)18541500,-6.246881131,53.34812097,Dublin,Dublin,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Arvagh Market Square Apartments,,+353(0)494335127,-7.581469818,53.92334125,Cavan,Arvagh,Ireland,Self Catering Accommodation
Hazelwood Lodge,http://www.hazelwoodlodge.ie/,+353(0)657077092,-9.155771037,53.10608224,Clare,Ballyvaughan,Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Arbutus Hotel,http://www.arbutuskillarney.com,+353(0)646631037,-9.506098047,52.05955281,Kerry,Killarney,Republic of Ireland,"Hotel,Covid Safety Charter"
Westport Holiday Apartments,http://www.westportapartment.com,+353(0)9826963,-9.525503,53.798414,Mayo,Westport,Republic of Ireland,Self Catering Accommodation
The Manse,http://www.cootehilltourism.com,+353(0)495552322,-7.084248,54.074193,Cavan,Cootehill,Republic of Ireland,B&B
The White House,http://www.whitehouse-kinsale.ie,+353(0)214772125,-8.523351,51.706606,Cork,Kinsale,Republic of Ireland,"Guesthouse,Covid Safety Charter,Stay and Spend"
Hillview Self Catering,http://www.hillviewhouselusk.com,+353(0)18438218,-6.148141076,53.54206191,Dublin,Lusk,Ireland,"Self Catering Accommodation,Covid Safety Charter"
Ardfield,http://www.corkairportbandb.com,+353(0)214885723,-8.54809,51.81164,Cork,Ballinhassig,Republic of Ireland,"B&B,Covid Safety Charter"
Atlantic Way Lodge,,+353(0)872706902,-9.728456024,52.60581416,Clare,Carrigaholt,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter,Welcome Standard"
Arlington Hotel O'Connell Bridge,http://www.arlington.ie,+353(0)18049100,-6.260918,53.347243,Dublin,Dublin City,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Hounslow House,https://www.facebook.com/Hounslow-House-BB-642049809148886/,+353(0)449661144,-7.229234,53.691573,Westmeath,Fore,Republic of Ireland,"B&B,Covid Safety Charter"
Jacobs Inn,http://www.booking.com/hotel/ie/jacobs-inn.,+353(0)18555660,-6.251773,53.350695,Dublin,Dublin City,Republic of Ireland,Hostel
Riverbank House Hotel,http://www.riverbankhousehotel.com,+353(0)539123611,-6.455005044,52.34468854,Wexford,,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Cahernane House Hotel,https://www.cahernane.com/,+353(0)646631895,-9.509976004,52.04322282,Kerry,Killarney,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Murphy's Hotel,http://murphys-hotel.ie,+353(0)40238109,-6.464082557,52.79959993,Wicklow,Tinahely,Ireland,Hotel
Breaffy House Hotel,http://www.breaffyhouseresort.com,+353(0)949022033,-9.238972,53.843597,Mayo,,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
The Demesne,http://www.thedemesne.ie,+353(0)214667210,-8.061787,51.91116,Cork,Castlemartyr,Republic of Ireland,Self Catering Accommodation
Riversdale Country House,https://www.facebook.com/RiversdaleCountryHouse/,+353(0)749374017,-7.259930157,55.25393148,Donegal,Carndonagh,Republic of Ireland,"B&B,Covid Safety Charter"
The Old Bank Town House,https://www.oldbankhousekinsale.com/,+353(0)214774075,-8.521975,51.705998,Cork,Kinsale,Republic of Ireland,"Guesthouse,Covid Safety Charter"
Brennan's B&B,https://www.brennansbnb.ie,+353(0)749551235,-8.282142,54.796294,Donegal,Glenties,Republic of Ireland,"B&B,Covid Safety Charter"
Rockhill Holiday Park,http://www.rockhill.ie/,+353(0)749150012,-7.671828,55.13738,Donegal,Kerrykeel,Republic of Ireland,"Self Catering Accommodation,Stay and Spend"
The Wyatt Hotel,http://www.wyatthotel.com,+353(0)9825027,-9.525306187,53.7992632,Mayo,Westport,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Parkview Cottage,,353720000000,-7.723767,53.961689,Leitrim,Aughavas,Republic of Ireland,Self Catering Accommodation
Sligo Southern Hotel,www.sligosouthernhotel.ie,+353(0)719162101,-8.48277647,54.27146424,Sligo,,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Druids Glen Hotel & Golf Resort,https://www.facebook.com/DruidsGlenResortHotel,+353(0)12870847,-6.078792,53.091626,Wicklow,,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Groveside Farm,http://www.grovesidefarm.com,+353(0)539135305,-6.572782,52.212186,Wexford,Kilmore Quay,Republic of Ireland,B&B
Ballyvolane House,http://instagram.com/ballyvolanehouse,+353(0)2536349,-8.186845207,52.05603953,Cork,Castlelyons,Ireland,"B&B,Covid Safety Charter,Stay and Spend,B&Bs,Historic House"
Ros-earl B&B,http://www.booking.com/hotel/ie/rosearl-b-amp-b.en-gb.html?,+353(0)749721462,-8.109945,54.648606,Donegal,Donegal Town,Republic of Ireland,B&B
The Ferry House,,+353(0)879574950,-9.374369,52.572303,Kerry,Tarbert,Republic of Ireland,Hostel
Kilmore Quay Camping and Holiday Park,https://kilmorequaycampsite.ie/,+353(0)877959360,-6.591815315,52.17539771,Wexford,Kilmore Quay,Republic of Ireland,"Camping,Welcome Standard"
Hillview,http://www.hillviewbray.com,+353(0)12877226,-6.09384331,53.17329616,Wicklow,Bray,Ireland,"B&B,Covid Safety Charter"
Stella Maris Country House Hotel,http://www.stellamarisireland.com,+353(0)9643322,-9.392421,54.299556,Mayo,Ballycastle,Republic of Ireland,"Hotel,Covid Safety Charter"
Riverwalk House,https://www.bandbireland.com/accommodation/25888/river-walk-house,35391552788,-9.325448,53.429063,Galway,Oughterard,Ireland,"B&B,Covid Safety Charter"
Glendine Inn,http://www.glendineinn.com,+353(0)567721069,-7.252903,52.667122,Kilkenny,Kilkenny City,Republic of Ireland,"Guesthouse,Covid Safety Charter,Stay and Spend"
Killaghy Castle,,+353(0)529153112,-7.514416,52.517229,Tipperary,Mullinahone,Republic of Ireland,Self Catering Accommodation
Pembroke Hotel,http://www.facebook.com/pembrokekilkenny,+353(0)567783500,-7.251331,52.649364,Kilkenny,Kilkenny City,Republic of Ireland,"Hotel,Stay and Spend"
Carbery Cottage Guest Lodge,http://www.carbery-cottage-guest-lodge.net,+353(0)2761368,-9.57533,51.617549,Cork,Durrus,Republic of Ireland,B&B
Tower View B&B,http://towerviewbnb.com,+353(0)667131955,-9.670952536,52.44532312,Kerry,Ballyduff,Republic of Ireland,"B&B,B&B Ireland"
The Grafton Hotel,https://www.facebook.com/graftonhoteldublin/,+353(0)12552700,-6.264028426,53.34093504,Dublin,Dublin,Republic of Ireland,Hotel
Glen Guesthouse,http://www.glenguesthouse.com,+353(0)18551374,-6.254781,53.351642,Dublin,,Republic of Ireland,Guesthouse
Mystical Rose,https://www.facebook.com/pages/category/Bed-and-Breakfast/Mystical-Rose-BB-196630870397385/#,+353(0)646631453,-9.49724,52.051191,Kerry,Killarney,Republic of Ireland,B&B
Travelodge Galway Central,http://www.travelodge.ie,+353(0)91781400,-9.036132,53.282905,Galway,Galway City,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Doonmore Hotel,http://www.doonmorehotel.com,+353(0)9545814,-10.2279978,53.61410029,Galway,Inishbofin,Republic of Ireland,"Hotel,Covid Safety Charter"
Island House,http://www.islandhouseselfcatering.ie,+353(0)494334563,-7.491047,54.020933,Cavan,Killeshandra,Republic of Ireland,"Self Catering Accommodation,Covid Safety Charter"
Island View House,http://www.islandview.ie,+353(0)9535701,-9.91888796,53.39515976,Galway,Roundstone,Ireland,"B&B,Covid Safety Charter"
Clonmore Lodge,http://www.clonmorelodge.com,+353(0)657087020,-9.455001,52.799763,Clare,Quilty,Republic of Ireland,"B&B,Covid Safety Charter"
Ashgrove B&B,http://www.ashgrovebandb.ie,+353(0)40469750,-6.078304918,52.94123888,Wicklow,,Republic of Ireland,"B&B,Covid Safety Charter"
Silver Tassie Hotel,http://www.silvertassiehotel.com,+353(0)749125619,-7.670526,54.986061,Donegal,Letterkenny,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Muldowney's B&B,http://www.muldowneysbb.com,+353(0)879081277,-8.51718307,54.98210205,Donegal,Letterkenny,Ireland,"B&B,Covid Safety Charter"
Kildare Hotel and Country Club,https://www.facebook.com/thekclub?ref=hl,+353(0)16017200,-6.625062466,53.30726237,Kildare,Straffan,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Cavan Crystal Hotel,http://www.facebook.com/hotelcavancrystal,+353(0)494360600,-7.341139,53.982959,Cavan,Cavan Town,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Granvue House Hotel,http://granvue.ie/,+353(0)429375109,-6.257643,54.088926,Louth,Omeath,Republic of Ireland,Hotel
Noraville House,http://killarneybnb.net,+353(0)646636053,-9.519714915,52.06710569,Kerry,Killarney,Republic of Ireland,"B&B,B&B Ireland"
Sancta Maria,http://sanctamariabb.com,+353(0)646632447,-9.489716,52.059244,Kerry,Killarney,Republic of Ireland,"B&B,Covid Safety Charter"
Rosturk Woods,http://rosturkwoods.ie,+353(0)876573840,-9.70806511,53.90086017,Mayo,Mulranny,Ireland,Self Catering Accommodation
Rosturk Woods,http://rosturkwoods.ie,+353(0)876573840,-9.70806511,53.90086017,Mayo,Mulranny,Ireland,Self Catering Accommodation
Lough Mask Mobile Homes,http://www.mayomobilehome.com/accommodation.html,+353(0)876862956,-9.287600993,53.65291281,Mayo,Ballinrobe,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
The White House Hostel,http://www.hostelworld.com/hosteldetails.php/The-White-House-Hostel/Sligo/21624?gclid=,+353(0)719145160,-8.47376,54.27374,Sligo,Sligo Town,Republic of Ireland,"Hostel,Welcome Standard"
Riverside Restaurant & Guesthouse,http://www.riversiderest.com,+353(0)949254200,-8.796222,53.963647,Mayo,Charlestown,Republic of Ireland,"Guesthouse,Stay and Spend"
Clifton Court Hotel,http://www.cliftoncourthotel.ie,+353(0)18743535,-6.257915,53.348117,Dublin,Dublin,Republic of Ireland,"Hotel,Covid Safety Charter"
Lough Eske Castle,https://www.lougheskecastlehotel.com/,+353(0)749725100,-8.066015,54.688357,Donegal,Donegal Town,Republic of Ireland,"Hotel,Stay and Spend"
Glen Villa,http://glenvillabnb.com,+353(0)91527270,-9.077644226,53.26181909,Galway,Salthill,Ireland,"B&B,B&B Ireland,Covid Safety Charter"
Casey's Hotel,http://www.caseyshotelglengarriff.ie,+353(0)2763010,-9.551403594,51.74987319,Cork,Glengarriff,Republic of Ireland,Hotel
Sraid Eoin House,https://www.sraideoinhouse.com/,+353(0)669151409,-10.266255,52.140429,Kerry,Dingle,Republic of Ireland,B&B
Carramore House,,+353(0)949388149,-8.918014079,53.79836342,Mayo,Knock,Republic of Ireland,B&B
Blackwater Eco Pods,http://www.blackwaterecotours.ie/eco-pods/,+353(0)892538699,-7.850812413,52.08844899,Waterford,Villierstown,Ireland,"Camping,Covid Safety Charter,Welcome Standard,Glamping"
Lough Ree (East) Caravan & Camping,http://loughreeeast.wix.com/loughreeeast,+353(0)906478561,-7.893205383,53.44871097,Westmeath,Ballykeeran,Ireland,"Camping,Covid Safety Charter,Welcome Standard,Stay and Spend"
Murphy's Farmhouse,http://www.murphysfarmhouse.com,+353(0)669767337,-9.752302,52.178712,Kerry,Castlemaine,Republic of Ireland,B&B
Temple Bar Lane,http://www.templebarlane.com,+353(0)16716277,-6.26417057,53.34515532,Dublin,Dublin City,Republic of Ireland,Self Catering Accommodation
Riverside House,,+353(0)495552150,-7.094965,54.062679,Cavan,Cootehill,Republic of Ireland,"B&B,Covid Safety Charter"
"Oranmore Lodge Hotel, Conference and Leisure Centre",https://www.facebook.com/oranmorelodgehotel?ref=hl,+353(0)91794400,-8.930882414,53.27602566,Galway,Oranmore,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Annally,http://www.annally.ie,+353(0)18327485,-6.165006,53.379759,Dublin,Raheny,Republic of Ireland,B&B
12 Mulranny Holiday Village,,+353(0)949023877,-9.781678,53.907326,Mayo,Mulranny,Republic of Ireland,Self Catering Accommodation
Millstone Cottages,http://www.millstonecottages.com,353749000000,-7.667255,55.107676,Donegal,Milford,Republic of Ireland,Self Catering Accommodation
Kennys Guesthouse,http://www.kennysguesthouse.com,+353(0)949023091,-9.296415,53.857937,Mayo,Castlebar,Republic of Ireland,Guesthouse
An Riasc B&B,http://www.anriasc.ie,+353(0)669155446,-10.34048982,52.2172558,Kerry,Ballydavid,Republic of Ireland,"B&B,Covid Safety Charter"
Watersedge B&B,http://watersedgekenmare.com,+353(0)646641707,-9.583920929,51.86909467,Kerry,Kenmare,Ireland,"B&B,B&B Ireland"
Hill View Farm,,+353(0)949546500,-9.290112,53.550315,Mayo,Cong,Republic of Ireland,B&B
The Midlands Park Hotel,http://www.midlandsparkhotel.com,+353(0)578678588,-7.303044,53.034916,Laois,Portlaoise,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Lakeland House,https://www.lakelandhouse.net/,353950000000,-9.2710365,53.539301,Mayo,,Ireland,"Hostel,Covid Safety Charter,Stay and Spend"
Annie Mays,https://www.facebook.com/anniemaysskibbereen/?rf=178583642224306,+353(0)2822930,-9.268744326,51.5493677,Cork,Skibbereen,Ireland,"B&B,Covid Safety Charter,Welcome Standard"
Newpark Hotel,https://www.newparkhotelkilkenny.com,+353(0)567760500,-7.250554242,52.66435309,Kilkenny,Kilkenny City,Republic of Ireland,"Hotel,Covid Safety Charter,Stay and Spend"
Diamond Hill Country House,http://www.diamondhill.ie,+353(0)860658631,-7.079989712,52.27737372,Waterford,Waterford City,Ireland,"B&B,Welcome Standard"
